artist_name,track_name,energy,danceability,loudness,acousticness,speechiness,liveness,valence,tempo,duration
Juice WRLD,Real Shit (with benny blanco),0.703,0.703,-4.672,0.605,0.133,0.12,0.697,76.017,183783
Shawn Mendes,Teach Me How To Love,0.885,0.592,-4.944,0.0505,0.0807,0.0843,0.731,98.991,202357
The Weeknd,Blinding Lights (with ROSALÍA) - Remix,0.694,0.49,-5.793,0.0133,0.0618,0.0946,0.249,170.903,216123
"Tory Lanez, Jack Harlow","WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",0.723,0.904,-5.224,0.0631,0.26,0.185,0.835,145.013,227478
Bad Bunny,TE DESEO LO MEJOR,0.597,0.763,-5.054,0.158,0.0416,0.111,0.194,126.054,139576
Lil Baby,Errbody,0.606,0.887,-6.572,0.000407,0.324,0.151,0.272,139.995,210699
Miley Cyrus,Angels Like You,0.642,0.672,-4.035,0.0981,0.0313,0.1,0.494,121.981,196453
BTS,Blue & Grey,0.605,0.547,-6.755,0.42,0.0415,0.125,0.364,121.953,254950
salem ilese,Mad at Disney,0.621,0.738,-7.313,0.424,0.0486,0.692,0.715,113.968,136839
"Bad Bunny, Jowell & Randy, Ñengo Flow",Safaera,0.829,0.607,-4.074,0.0103,0.379,0.107,0.685,96.172,295177
Bad Bunny,LA DROGA,0.727,0.643,-5.506,0.0439,0.0389,0.123,0.295,90.019,162299
The Kid LAROI,GO (feat. Juice WRLD),0.74,0.487,-4.973,0.157,0.0944,0.612,0.522,73.779,181688
Studio Killers,Jenny (I Wanna Ruin Our Friendship),0.798,0.668,-5.701,0.00305,0.0334,0.277,0.575,133.928,215280
24kGoldn,"Mood (Remix) feat. Justin Bieber, J Balvin & iann dior",0.745,0.721,-3.508,0.151,0.0366,0.372,0.699,90.988,192745
Bad Bunny,HOY COBRÉ,0.725,0.86,-6.7,0.0464,0.249,0.0994,0.375,145.001,162151
Bad Bunny,MALDITA POBREZA,0.861,0.762,-4.075,0.139,0.0652,0.0956,0.588,133.037,213609
Bad Bunny,EL MUNDO ES MÍO,0.522,0.716,-6.834,0.166,0.0582,0.113,0.224,76.993,165199
Bad Bunny,ANTES QUE SE ACABE,0.549,0.693,-6.098,0.505,0.0577,0.324,0.473,139.988,221187
"Bad Bunny, ABRA",SORRY PAPI,0.561,0.612,-6.054,0.0601,0.0851,0.145,0.393,191.911,163053
Bad Bunny,120,0.656,0.636,-5.542,0.451,0.0676,0.287,0.439,171.918,151506
Bad Bunny,TRELLAS,0.412,0.43,-5.372,0.2,0.0281,0.324,0.0508,90.872,157673
Paul McCartney,Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version,0.511,0.774,-8.914,0.322,0.0319,0.0672,0.771,94.736,227653
BTS,Fly To My Room,0.526,0.764,-7.355,0.0484,0.212,0.0718,0.588,114.91,222243
BTS,Telepathy,0.669,0.787,-4.333,0.00782,0.0428,0.123,0.57,104.994,202313
BTS,Dis-ease,0.845,0.731,-5.352,0.0132,0.132,0.0782,0.484,101.085,239722
BTS,Stay,0.693,0.582,-5.048,0.114,0.0465,0.13,0.341,125.904,204800
Miley Cyrus,Heart Of Glass (Live from the iHeart Festival),0.908,0.58,-5.303,0.000335,0.0341,0.087,0.427,115.016,213672
Trio Vegabajeño,CANTARES DE NAVIDAD,0.523,0.764,-7.371,0.777,0.0406,0.352,0.962,118.671,199720
Miley Cyrus,Plastic Hearts,0.756,0.551,-4.948,0.0511,0.0652,0.0765,0.618,175.984,205733
"Jhay Cortez, Bad Bunny",CÓMO SE SIENTE - Remix,0.606,0.807,-8.871,0.0946,0.088,0.119,0.304,92.988,227520
BTS,Skit,0.321,0.703,-13.135,0.864,0.884,0.908,0.544,114.822,179548
Sfera Ebbasta,Baby (with J Balvin),0.882,0.755,-1.957,0.125,0.0532,0.103,0.606,99.984,193555
"Clean Bandit, Mabel",Tick Tock (feat. 24kGoldn),0.705,0.779,-3.895,0.369,0.0344,0.124,0.946,101.022,178374
"Christian Nodal, Ángela Aguilar",Dime Cómo Quieres,0.667,0.839,-3.961,0.322,0.031,0.244,0.878,124.889,171360
Sfera Ebbasta,Tik Tok (feat. Marracash & Guè Pequeno),0.673,0.723,-7.636,0.0985,0.137,0.323,0.302,120.046,230389
Master KG,Jerusalema (feat. Nomcebo Zikode),0.483,0.88,-7.012,0.0185,0.0505,0.0607,0.827,124.009,342613
Tainy,"Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie", , , , , , , , , 
Sfera Ebbasta,Abracadabra (feat. Future),0.681,0.846,-7.091,0.0461,0.174,0.112,0.809,131.988,192965
Aya Nakamura,Djadja (feat. Maluma) - Remix,0.682,0.791,-7.328,0.175,0.158,0.0926,0.672,98.031,166851
The Kid LAROI,ALWAYS DO,0.426,0.762,-6.865,0.0442,0.113,0.0858,0.582,167.827,151705
Juice WRLD,Smile (with The Weeknd),0.685,0.694,-6.535,0.224,0.133,0.124,0.306,158.831,196180
BLACKPINK,Pretty Savage,0.556,0.701,-7.42,0.00886,0.0414,0.106,0.333,152.045,201122
"Jawsh 685, Jason Derulo",Savage Love (Laxed – Siren Beat) [BTS Remix],0.598,0.758,-5.695,0.16,0.0868,0.295,0.658,149.836,184905
Justin Timberlake,Mirrors,0.512,0.574,-6.664,0.234,0.0503,0.0946,0.512,76.899,484147
Sfera Ebbasta,Hollywood (feat. Diplo),0.708,0.848,-6.336,0.153,0.0366,0.0948,0.926,137.973,191869
"21 Savage, Metro Boomin",Runnin,0.626,0.819,-4.574,0.00748,0.202,0.167,0.415,143.01,195906
Wallows,Are You Bored Yet? (feat. Clairo),0.683,0.682,-6.444,0.156,0.0287,0.273,0.64,120.023,178000
Dan + Shay,"10,000 Hours (with Justin Bieber)",0.63,0.654,-4.644,0.153,0.0259,0.111,0.43,89.991,167693
Vedo,You Got It,0.433,0.762,-8.937,0.143,0.187,0.118,0.394,122.074,203145
Manuel Turizo,Quiéreme Mientras Se Pueda,0.782,0.793,-3.945,0.447,0.0582,0.124,0.81,143.86,191945
StaySolidRocky,Party Girl,0.431,0.728,-9.966,0.749,0.0622,0.0996,0.629,130.022,147800
"Future, Lil Uzi Vert",Drankin N Smokin,0.658,0.752,-6.297,0.0421,0.342,0.0927,0.387,151.951,213520
Kane Brown,Be Like That - feat. Swae Lee & Khalid,0.626,0.727,-8.415,0.0469,0.0726,0.126,0.322,86.97,191406
"K/DA, Madison Beer, (G)I-DLE, Lexie Liu, Jaira Burns, Seraphine, League of Legends",MORE,0.787,0.66,-4.592,0.00257,0.032,0.323,0.199,142.018,217088
Rauw Alejandro,Enchule,0.666,0.763,-3.316,0.153,0.194,0.301,0.587,90.086,185719
"Future, Lil Uzi Vert",Stripes Like Burberry,0.574,0.758,-7.833,0.216,0.217,0.144,0.706,144.081,274313
"Octavian, Skepta",Papi Chulo,0.563,0.866,-6.964,0.185,0.108,0.0889,0.307,127.954,161668
Ariana Grande,off the table (with The Weeknd),0.522,0.411,-7.295,0.519,0.0981,0.398,0.382,88.332,239949
Ty Dolla $ign,Spicy (feat. Post Malone),0.51,0.782,-5.724,0.143,0.0419,0.115,0.118,99.993,143375
Little Mix,Sweet Melody,0.824,0.448,-4.249,0.0739,0.057,0.113,0.419,119.965,213693
MAX,Blueberry Eyes (feat. SUGA of BTS),0.611,0.746,-7.034,0.454,0.101,0.133,0.411,149.967,172245
"Future, Lil Uzi Vert",That’s It,0.532,0.94,-5.998,0.12,0.358,0.0925,0.599,123.043,228796
"Nelly Furtado, Timbaland",Promiscuous,0.97,0.808,-6.098,0.0569,0.0506,0.154,0.868,114.328,242293
DJ Khaled,GREECE (feat. Drake),0.343,0.695,-10.798,0.0743,0.0432,0.107,0.229,85.84,218902
Ariana Grande,just like magic,0.607,0.719,-5.156,0.08,0.165,0.125,0.464,128.006,149900
Labrinth,Still Don't Know My Name,0.63,0.316,-5.963,0.471,0.117,0.205,0.313,89.643,153294
"Anuel AA, Bad Bunny",Hasta Que Dios Diga,0.765,0.691,-4.727,0.464,0.111,0.203,0.855,174.021,246000
Kina,Get You The Moon (feat. Snøw),0.235,0.498,-16.541,0.72,0.188,0.144,0.0895,118.917,179080
DDG,Moonwalking in Calabasas (feat. Blueface) - Remix,0.341,0.928,-10.196,0.0614,0.103,0.162,0.745,129.966,170233
Luke Combs,Forever After All,0.65,0.487,-5.195,0.191,0.0253,0.0933,0.456,151.964,232533
"Super Yei, Jone Quest","Lean (feat. Towy, Osquel, Beltito & Sammy & Falsetto)", , , , , , , , , 
Joji,SLOW DANCING IN THE DARK,0.479,0.515,-7.458,0.544,0.0261,0.191,0.284,88.964,209274
"Daddy Yankee, Anuel AA, Kendo Kaponi",Don Don,0.819,0.838,-4.681,0.285,0.211,0.224,0.656,105.027,275893
Billie Eilish,my future,0.285,0.456,-10.755,0.814,0.0979,0.307,0.0809,104.89,210005
"Cali Y El Dandee, Danna Paola",Nada,0.808,0.684,-2.737,0.0518,0.061,0.0858,0.712,173.905,174027
Ariana Grande,safety net (feat. Ty Dolla $ign),0.599,0.552,-5.75,0.0703,0.0404,0.0986,0.0916,161.884,208457
Ariana Grande,shut up,0.462,0.499,-5.308,0.801,0.0312,0.0946,0.599,127.698,157710
Ariana Grande,nasty,0.506,0.772,-6.558,0.0814,0.139,0.182,0.456,127.894,200733
The Kid LAROI,TRAGIC (feat. Youngboy Never Broke Again & Internet Money),0.642,0.779,-6.321,0.0383,0.116,0.2,0.388,82.363,153147
KHEA,Ayer Me Llamó Mi Ex (feat. Lenny Santos),0.716,0.752,-5.2,0.254,0.0325,0.243,0.553,117.007,206760
Maluma,Madrid (feat. Myke Towers),0.741,0.764,-3.617,0.239,0.101,0.107,0.802,170.081,198570
"Ozuna, KAROL G, Myke Towers",Caramelo - Remix,0.796,0.754,-3.743,0.062,0.139,0.204,0.62,168.045,233160
"21 Savage, Metro Boomin",Mr. Right Now (feat. Drake),0.667,0.647,-5.563,0.231,0.304,0.133,0.704,172.08,193839
Pop Smoke,Got It On Me,0.647,0.688,-7.258,0.00815,0.19,0.095,0.195,88.834,164580
Ariana Grande,my hair,0.526,0.686,-6.842,0.0815,0.0374,0.144,0.372,92.013,158436
Ariana Grande,obvious,0.672,0.624,-5.334,0.0967,0.106,0.155,0.26,159.852,146959
Ed Sheeran,Beautiful People (feat. Khalid),0.648,0.64,-8.113,0.124,0.187,0.0802,0.548,92.977,197867
Camilo,Favorito,0.851,0.611,-2.982,0.229,0.0598,0.232,0.823,178.032,211613
Don Toliver,After Party,0.692,0.629,-8.045,0.00981,0.0376,0.603,0.453,162.948,167916
J Balvin,Rojo,0.595,0.652,-4.04,0.15,0.117,0.0836,0.421,172.277,151147
Ariana Grande,six thirty,0.516,0.739,-7.154,0.67,0.0539,0.151,0.434,120.109,183874
Ariana Grande,love language,0.573,0.688,-5.03,0.0686,0.208,0.0749,0.553,110.034,179861
Ariana Grande,west side,0.455,0.688,-8.632,0.186,0.199,0.0794,0.557,87.865,132279
Michael Jackson,Thriller,0.887,0.764,-3.726,0.0816,0.0744,0.847,0.72,118.427,358053
Sam Smith,Dancing With A Stranger (with Normani),0.52,0.741,-7.513,0.45,0.0656,0.222,0.347,102.998,171030
Bonez MC,Angeklagt,0.624,0.658,-9.155,0.171,0.0915,0.116,0.314,181.942,168991
Sam Smith,Kids Again,0.726,0.666,-2.998,0.486,0.0262,0.0892,0.468,128.044,207528
AC/DC,Highway to Hell,0.913,0.574,-4.793,0.061,0.133,0.156,0.423,115.728,208400
Anitta,Me Gusta (with Cardi B & Myke Towers),0.604,0.91,-4.392,0.448,0.082,0.0863,0.807,110.075,180788
Money Man,24 (feat. Lil Baby),0.638,0.868,-7.746,0.146,0.0736,0.0931,0.459,126.03,182857
Sech,Relación,0.771,0.793,-3.417,0.0337,0.0959,0.284,0.835,171.943,247308
Travis Scott,FRANCHISE (feat. Young Thug & M.I.A.),0.699,0.835,-5.405,0.00671,0.277,0.195,0.547,154.981,202795
BLACKPINK,Bet You Wanna (feat. Cardi B),0.662,0.653,-6.168,0.00465,0.162,0.0626,0.674,111.712,161168
Big Sean,Wolves (feat. Post Malone),0.675,0.724,-5.267,0.0978,0.0867,0.351,0.325,160.048,199758
Ariana Grande,"thank u, next",0.653,0.717,-5.634,0.229,0.0658,0.101,0.412,106.966,207320
"Black Eyed Peas, Ozuna, J. Rey Soul",MAMACITA,0.635,0.894,-6.929,0.193,0.0473,0.0823,0.428,105.013,249143
"Lauv, Conan Gray",Fake,0.657,0.703,-5.363,0.139,0.0783,0.093,0.455,82.96,146375
"Marshmello, Demi Lovato",OK Not To Be OK,0.837,0.743,-5.025,0.0172,0.0649,0.0743,0.263,103.072,159863
"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,0.537,0.716,-7.648,0.233,0.0514,0.157,0.28,129.979,165978
"Trueno, Bizarrap, Taiu, TATOOL",Mamichula - con Nicki Nicole,0.678,0.696,-5.893,0.582,0.0735,0.134,0.346,91.985,219202
Passenger,Let Her Go,0.545,0.479,-7.346,0.365,0.0688,0.0963,0.243,74.897,252733
Melanie Martinez,Play Date,0.729,0.68,-5.077,0.612,0.0475,0.224,0.446,123.97,179867
"Kygo, OneRepublic",Lose Somebody,0.586,0.58,-6.883,0.344,0.0357,0.0755,0.507,147.988,199549
Adele,Someone Like You,0.319,0.556,-8.251,0.893,0.0281,0.0996,0.294,135.187,285240
Ali Gatie,It's You,0.463,0.732,-6.972,0.374,0.0287,0.194,0.397,95.971,212607
Curtis Waters,Stunnin' (feat. Harm Franklin),0.685,0.885,-6.429,0.33,0.0627,0.148,0.937,99.954,144000
BLACKPINK,Love To Hate Me,0.64,0.686,-5.491,0.0334,0.159,0.0801,0.597,162.225,171798
G-Eazy,Hate The Way (feat. blackbear),0.865,0.569,-3.844,0.0673,0.266,0.312,0.361,82.011,214363
"13 Organisé, SCH, Kofs, Jul, Naps, Soso Maness, Elams, Solda, Houari",Bande organisée,0.939,0.901,-2.762,0.117,0.274,0.0643,0.805,142.948,356347
BLACKPINK,Crazy Over You,0.633,0.804,-6.186,0.0371,0.0612,0.102,0.67,115.002,163946
Bebe Rexha,"Baby, I'm Jealous (feat. Doja Cat)",0.867,0.737,-2.259,0.0398,0.0458,0.32,0.506,98.05,175873
ROSALÍA,TKN (feat. Travis Scott),0.509,0.776,-6.266,0.192,0.467,0.115,0.485,94.634,129371
Camilo,El Mismo Aire - con Pablo Alborán,0.492,0.483,-6.591,0.603,0.295,0.323,0.66,144.511,188213
Bad Bunny,Yo Perreo Sola,0.758,0.86,-5.16,0.021,0.0695,0.344,0.453,97.014,172127
Lana Del Rey,Let Me Love You Like A Woman,0.249,0.303,-11.715,0.97,0.111,0.117,0.131,66.932,200661
Gunna,DOLLAZ ON MY HEAD (feat. Young Thug),0.458,0.825,-7.47,0.114,0.0577,0.102,0.161,145.115,197760
"Rauw Alejandro, Dalex, Lenny Tavárez",Elegí (feat. Dímelo Flow),0.631,0.824,-2.791,0.237,0.0809,0.0531,0.678,171.965,197721
Noah Cyrus,July,0.186,0.708,-8.953,0.868,0.042,0.0779,0.322,72.541,156106
Lewis Capaldi,Bruises,0.308,0.736,-7.83,0.946,0.0677,0.186,0.361,111.202,220492
BLACKPINK,You Never Know,0.434,0.535,-5.768,0.405,0.0505,0.253,0.271,144.497,229236
"BENEE, Gus Dapperton",Supalonely,0.631,0.863,-4.689,0.305,0.0534,0.123,0.817,128.977,223480
"21 Savage, Metro Boomin",Glock In My Lap,0.733,0.847,-6.439,0.00574,0.16,0.151,0.202,130.029,193591
ZAYN,Better,0.418,0.637,-7.137,0.353,0.301,0.131,0.0807,84.295,174517
Machine Gun Kelly,forget me too (feat. Halsey),0.875,0.654,-4.845,0.000417,0.0744,0.194,0.522,99.975,171621
Niack,Oh Juliana,0.568,0.799,-3.089,0.387,0.25,0.0892,0.963,129.63,153078
"Feid, J Balvin, Justin Quiles","PORFA Remix ( Feat. Maluma, Nicky Jam, Sech) - Remix",0.737,0.793,-4.731,0.0765,0.0785,0.0747,0.697,167.969,333800
Chris Brown,No Guidance (feat. Drake),0.454,0.696,-6.756,0.123,0.153,0.155,0.136,92.928,260640
"21 Savage, Metro Boomin",Rich Nigga Shit (feat. Young Thug),0.733,0.825,-5.625,0.349,0.0969,0.112,0.62,97.974,190331
"21 Savage, Metro Boomin",Many Men,0.793,0.635,-4.333,0.000647,0.0322,0.113,0.281,77.594,201856
"21 Savage, Metro Boomin",Slidin,0.706,0.774,-6.494,0.00163,0.355,0.104,0.382,152.891,185037
Bryson Tiller,Outta Time (feat. Drake),0.582,0.714,-7.272,0.0129,0.0808,0.0774,0.338,92.819,198822
"21 Savage, Metro Boomin",My Dawg,0.532,0.831,-5.319,0.0652,0.301,0.464,0.364,140.105,181716
"21 Savage, Metro Boomin",Snitches & Rats (feat. Young Nudy),0.671,0.821,-5.893,0.00843,0.18,0.0972,0.494,145.953,187773
"21 Savage, Metro Boomin",Brand New Draco,0.709,0.697,-6.642,0.041,0.298,0.0886,0.439,155.023,202420
Internet Money,Lemonade (Feat. Roddy Ricch & Don Toliver) [Remix],0.549,0.832,-8.259,0.168,0.0602,0.11,0.384,140.045,181496
Joji,Your Man,0.818,0.785,-8.711,0.624,0.099,0.149,0.0503,117.98,163759
"21 Savage, Metro Boomin",No Opp Left Behind,0.703,0.823,-2.691,0.0161,0.298,0.294,0.26,178.043,194214
WhoHeem,Lets Link,0.683,0.839,-9.232,0.00667,0.165,0.241,0.522,120.003,159955
"21 Savage, Metro Boomin",RIP Luv,0.399,0.63,-9.869,0.105,0.178,0.234,0.0657,183.016,214192
"21 Savage, Metro Boomin",Steppin On Niggas,0.635,0.849,-4.068,0.000608,0.254,0.062,0.798,89.484,140833
Joji,Gimme Love,0.631,0.482,-6.917,0.696,0.0986,0.209,0.0743,126.576,214558
Joji,Ew,0.373,0.48,-9.297,0.804,0.0278,0.12,0.0376,114.078,207710
"Joji, Diplo",Daylight,0.749,0.528,-7.571,0.00488,0.0479,0.0949,0.729,163.944,163906
Polo G,Epidemic,0.617,0.616,-8.431,0.128,0.52,0.177,0.476,175.929,177273
Machine Gun Kelly,bloody valentine,0.858,0.533,-4.212,0.00021,0.0766,0.148,0.506,160.057,205159
Joji,MODUS,0.533,0.738,-7.617,0.183,0.0492,0.115,0.262,132.008,207265
Joji,Tick Tock,0.613,0.781,-5.582,0.0399,0.0524,0.0976,0.613,80.53,132215
Joji,Sanctuary,0.65,0.552,-7.199,0.422,0.128,0.372,0.316,167.788,180019
Bea Miller,feel something,0.415,0.74,-8.914,0.242,0.0707,0.319,0.156,136.029,180161
Saweetie,Tap In,0.696,0.954,-7.117,0.00576,0.204,0.0754,0.432,100.036,139413
Joji,Pretty Boy (feat. Lil Yachty),0.776,0.656,-6.184,0.16,0.0672,0.372,0.638,156.049,156759
"Joji, BENEE",Afterthought,0.547,0.668,-8.024,0.398,0.0353,0.0931,0.192,83.5,194871
Dalex,+Linda, , , , , , , , , 
Calvin Harris,Over Now (with The Weeknd),0.884,0.612,-4.113,0.0759,0.0454,0.247,0.679,178.043,210795
"Juice WRLD, Polo G",Hate The Other Side (with Marshmello & The Kid Laroi),0.65,0.701,-6.313,0.291,0.104,0.112,0.647,90.003,160212
Machine Gun Kelly,drunk face,0.77,0.691,-4.578,0.0282,0.0367,0.497,0.344,90.024,143901
Harry Nach,Tak Tiki Tak,0.579,0.801,-4.78,0.333,0.0813,0.172,0.231,99.994,212406
Jack Harlow,WHATS POPPIN,0.723,0.904,-5.224,0.0631,0.26,0.185,0.835,145.013,227478
"Kendrick Lamar, Jay Rock",Money Trees,0.531,0.716,-7.355,0.0703,0.122,0.224,0.344,71.994,386907
"Internet Money, Diplo",Blastoff (feat. Juice Wrld & Trippie Redd),0.517,0.761,-6.916,0.114,0.0927,0.157,0.46,147.912,174730
"Earth, Wind & Fire",September,0.832,0.697,-7.264,0.168,0.0298,0.269,0.979,125.926,215093
"Regard, RAYE",Secrets,0.768,0.848,-5.386,0.0412,0.0373,0.195,0.777,118.961,176767
Polo G,21,0.479,0.783,-10.646,0.149,0.541,0.101,0.533,176.027,163798
"Damso, Hamza",BXL ZOO,0.656,0.745,-6.829,0.0604,0.203,0.11,0.405,137.997,201333
Damso,DEUX TOILES DE MER,0.39,0.521,-9.726,0.582,0.128,0.112,0.157,104.106,315640
Taylor Swift,exile (feat. Bon Iver),0.38,0.298,-8.426,0.778,0.0287,0.11,0.152,75.602,285634
Juice WRLD,Righteous,0.625,0.706,-7.426,0.0417,0.0314,0.129,0.225,142.948,242181
Juice WRLD,Conversations,0.622,0.747,-5.825,0.176,0.0838,0.151,0.57,159.93,181661
Lil Tecca,Dolly (with Lil Uzi Vert),0.586,0.664,-7.813,0.212,0.238,0.216,0.589,88.502,179813
Drake,Chicago Freestyle (feat. Giveon),0.449,0.735,-7.507,0.629,0.347,0.113,0.0397,122.947,220488
6ix9ine,GOOBA,0.688,0.611,-5.688,0.0264,0.341,0.251,0.393,178.462,132303
Dua Lipa,Physical,0.844,0.647,-3.756,0.0137,0.0457,0.102,0.746,146.967,193829
"Kygo, Donna Summer",Hot Stuff,0.773,0.681,-5.749,0.019,0.148,0.11,0.429,119.961,199008
Ava Max,Who's Laughing Now,0.641,0.648,-5.521,0.00565,0.0389,0.109,0.505,184.021,180348
Ava Max,Sweet but Psycho,0.706,0.72,-4.719,0.0684,0.0473,0.166,0.62,133.002,187436
"Ozuna, Doja Cat, Sia",Del Mar,0.636,0.759,-5.585,0.0224,0.0369,0.166,0.536,109.976,214507
"SZA, The Neptunes, Pharrell Williams, Ty Dolla $ign",Hit Different,0.516,0.679,-6.371,0.199,0.0452,0.0965,0.716,120.074,202008
Maroon 5,Nobody's Love,0.567,0.485,-6.456,0.316,0.0388,0.0949,0.157,93.676,211254
Matuê,Máquina do Tempo,0.727,0.629,-4.387,0.0647,0.0499,0.138,0.132,149.978,230400
Bonez MC,Fuckst mich nur ab,0.468,0.817,-10.945,0.233,0.287,0.0905,0.237,104.875,182931
"Alex Rose, Rafa Pabön",Jangueo,0.678,0.861,-4.157,0.253,0.0536,0.106,0.723,103.994,259600
Lil Baby,We Paid (feat. 42 Dugg),0.542,0.926,-5.064,0.135,0.293,0.0877,0.564,135.14,181929
"Bonez MC, Maxwell",Ihr Hobby,0.814,0.774,-6.145,0.204,0.0584,0.118,0.254,109.019,185330
Miley Cyrus,When I Look At You,0.545,0.459,-4.874,0.142,0.0282,0.105,0.194,137.941,248587
Doja Cat,Boss Bitch,0.955,0.707,-4.593,0.127,0.222,0.202,0.575,125.989,134240
Headie One,Ain't It Different (feat. AJ Tracey & Stormzy),0.569,0.767,-6.805,0.00988,0.216,0.109,0.524,77.052,196363
Nea,Some Say - Felix Jaehn Remix,0.7,0.682,-5.591,0.406,0.0397,0.174,0.637,120.03,186878
"Beyoncé, Megan Thee Stallion",Savage Remix (feat. Beyoncé),0.743,0.822,-4.772,0.016,0.28,0.127,0.636,84.459,242001
Big Sean,Lithuania (feat. Travis Scott),0.82,0.676,-5.217,0.0493,0.0554,0.615,0.618,152.028,199250
Saweetie,"Tap In (feat. Post Malone, DaBaby & Jack Harlow)",0.63,0.948,-7.011,0.00647,0.219,0.0737,0.425,100.032,253569
ITZY,Not Shy,0.911,0.776,-3.08,0.155,0.131,0.268,0.56,101.027,177728
Travis Scott,"The Plan - From the Motion Picture ""TENET""",0.443,0.433,-10.568,0.0922,0.0361,0.117,0.0363,79.903,185851
Maluma,ADMV,0.39,0.565,-4.959,0.817,0.0556,0.126,0.708,163.781,193700
"Robin Schulz, Wes",Alane,0.799,0.581,-6.66,0.0419,0.164,0.11,0.662,124.002,175016
"K/DA, (G)I-DLE, Wolftyla, Bea Miller, League of Legends",THE BADDEST,0.857,0.676,-4.368,0.0215,0.0438,0.254,0.717,149.981,162600
"Mc Zaac, Anitta, Tyga",Desce Pro Play (PA PA PA),0.71,0.935,-5.085,0.0769,0.158,0.173,0.635,100.009,168507
Peach Tree Rascals,Mariposa,0.525,0.676,-5.88,0.617,0.028,0.356,0.421,112.011,210000
Taylor Swift,the 1,0.357,0.777,-6.942,0.757,0.0522,0.108,0.172,139.883,210252
"Black Eyed Peas, J Balvin",RITMO (Bad Boys For Life),0.716,0.721,-7.037,0.0334,0.0657,0.237,0.667,104.994,221714
"KitschKrieg, Jamule, SFR",Unterwegs,0.607,0.88,-7.067,0.195,0.0777,0.15,0.823,126.039,233905
"Kygo, Tina Turner",What's Love Got to Do with It,0.664,0.75,-5.908,0.275,0.154,0.0632,0.617,105.023,208156
Katy Perry,Cry About It Later,0.794,0.676,-4.78,0.0513,0.0366,0.0723,0.161,125.957,159286
Conkarah,Banana (feat. Shaggy) - DJ FLe - Minisiren Remix,0.854,0.824,-5.312,0.016,0.177,0.117,0.896,95.114,210329
Cordae,Gifted (feat. Roddy Ricch),0.603,0.653,-5.697,0.175,0.171,0.18,0.551,151.016,168477
"JACKBOYS, Travis Scott",OUT WEST (feat. Young Thug),0.591,0.802,-4.895,0.0104,0.225,0.196,0.309,139.864,157712
"Jowell & Randy, J Balvin",Anaranjado,0.58,0.763,-6.196,0.0466,0.144,0.154,0.608,175.937,212011
Anuel AA,Reggaetonera,0.796,0.694,-4.164,0.48,0.0565,0.108,0.515,93.064,212312
Lady Gaga,Sour Candy (with BLACKPINK),0.87,0.752,-3.812,0.0604,0.0623,0.489,0.784,120.006,157707
Rod Wave,Rags2Riches 2 (feat. Lil Baby),0.443,0.874,-9.628,0.147,0.241,0.124,0.298,118.004,235988
Juice WRLD,Bandit (with YoungBoy Never Broke Again),0.631,0.474,-5.884,0.0687,0.343,0.132,0.425,180.051,189323
"Justin Quiles, Daddy Yankee, El Alfa",PAM,0.863,0.889,-3.011,0.289,0.0757,0.0798,0.776,112.953,201000
"Internet Money, Gunna, Don Toliver, NAV",Lemonade,0.66,0.799,-6.153,0.256,0.079,0.111,0.471,140.04,195429
"Capital Bra, Cro",Frühstück in Paris,0.644,0.744,-5.562,0.229,0.0641,0.204,0.577,96.852,151360
BTS,ON,0.817,0.583,-5.146,0.118,0.0987,0.338,0.438,105.936,246381
Sam Smith,My Oasis (feat. Burna Boy),0.474,0.691,-8.742,0.569,0.0583,0.099,0.381,143.783,179917
Juice WRLD,Life's A Mess (feat. Halsey),0.446,0.63,-8.9,0.337,0.0351,0.166,0.177,143.078,202193
"Feid, Justin Quiles",PORFA,0.549,0.843,-8.018,0.0948,0.164,0.155,0.542,83.982,233000
"Bausa, Juju",2012,0.619,0.805,-7.907,0.218,0.0771,0.114,0.476,98.995,170200
Taylor Swift,august,0.623,0.532,-9.208,0.538,0.0331,0.0925,0.403,89.937,261923
blackbear,if i were u (with Lauv),0.628,0.666,-5.613,0.144,0.0623,0.189,0.767,82.992,186468
Mustard,Ballin' (with Roddy Ricch),0.545,0.809,-6.678,0.392,0.0735,0.151,0.244,97.008,180435
BTS,Stay Gold,0.634,0.723,-5.415,0.0892,0.0542,0.0787,0.582,129.017,243267
Jason Mraz,I'm Yours,0.457,0.686,-8.322,0.595,0.0468,0.105,0.718,150.953,242187
5 Seconds of Summer,Youngblood,0.854,0.596,-5.114,0.0169,0.463,0.124,0.152,120.274,203418
Taylor Swift,the last great american dynasty,0.662,0.686,-8.505,0.467,0.0413,0.109,0.706,147.922,230999
Dua Lipa,Levitating (feat. Madonna and Missy Elliott) [The Blessed Madonna Remix],0.655,0.808,-7.34,0.0373,0.139,0.208,0.56,116.029,250280
Taylor Swift,my tears ricochet,0.263,0.456,-10.63,0.806,0.0332,0.0749,0.111,129.86,255894
Rod Wave,Rags2Riches (feat. ATR Son Son),0.26,0.904,-17.57,0.277,0.101,0.121,0.231,117.967,167147
Polo G,Flex (feat. Juice WRLD),0.673,0.752,-5.792,0.0538,0.153,0.133,0.35,164.009,163902
